area,mode,Year,Age,Male,Female
13,3,2034,59,467720,471779
13,3,2034,60,470112,478650
13,3,2034,61,471778,485385
13,3,2034,62,483888,500539
13,3,2034,63,495515,515901
13,3,2034,64,533567,555642
13,3,2034,65,544589,571970
13,3,2034,66,554766,588143
13,3,2034,67,529965,571209
13,3,2034,68,505268,554145
13,3,2034,69,464193,524283
13,3,2034,70,440649,507450
13,3,2034,71,416999,490409
13,3,2034,72,391696,465291
13,3,2034,73,366760,440762
13,3,2034,74,336238,403122
13,3,2034,75,312840,380551
13,3,2034,76,289854,358369
13,3,2034,77,274666,350317
13,3,2034,78,259172,341587
13,3,2034,79,257300,354606
13,3,2034,80,240447,343655
13,3,2034,81,223046,331204
13,3,2034,82,192101,295974
13,3,2034,83,164218,263008
13,3,2034,84,135638,225891
13,3,2034,85,114259,198448
13,3,2034,86,95260,173200
13,3,2034,87,76298,145487
13,3,2034,88,60483,121386
13,3,2034,89,45274,95869
13,3,2034,90,35080,78821
13,3,2034,91,26756,64070
13,3,2034,92,21145,54217
13,3,2034,93,16449,45355
13,3,2034,94,13254,38924
13,3,2034,95,10013,31843
13,3,2034,96,7458,25760
13,3,2034,97,5314,20507
13,3,2034,98,3732,16137
13,3,2034,99,2612,12889
13,3,2034,100,1904,11886
13,3,2035,16,399487,350449
13,3,2035,17,416268,363392
13,3,2035,18,430591,374065
13,3,2035,19,441128,381347
13,3,2035,20,448031,385423
13,3,2035,21,450761,385885
13,3,2035,22,449410,382856
13,3,2035,23,443203,375733
13,3,2035,24,432438,364827
13,3,2035,25,545835,467061
13,3,2035,26,528367,453168
13,3,2035,27,510830,438891
13,3,2035,28,493648,424785
13,3,2035,29,476962,411034
13,3,2035,30,463354,399342
13,3,2035,31,447671,386363
13,3,2035,32,432509,373795
13,3,2035,33,413798,358976
13,3,2035,34,395887,344735
13,3,2035,35,347884,301581
13,3,2035,36,332784,289584
13,3,2035,37,318314,278046
13,3,2035,38,347249,308874
13,3,2035,39,378784,343093
13,3,2035,40,450813,420737
13,3,2035,41,491670,467309
13,3,2035,42,536186,519016
13,3,2035,43,572563,560147
13,3,2035,44,611356,604516
13,3,2035,45,694206,697138
13,3,2035,46,740971,752181
13,3,2035,47,790713,811452
13,3,2035,48,751564,770370
13,3,2035,49,714198,731253
13,3,2035,50,627994,640379
13,3,2035,51,596245,607658
13,3,2035,52,565808,576509
13,3,2035,53,543044,549435
13,3,2035,54,520916,523538
13,3,2035,55,488418,481936
13,3,2035,56,467892,458943
13,3,2035,57,447908,436894
13,3,2035,58,451071,443624
13,3,2035,59,453927,450292
13,3,2035,60,463841,469960
13,3,2035,61,465541,476598
13,3,2035,62,466533,483098
13,3,2035,63,477834,497968
13,3,2035,64,488633,513042
13,3,2035,65,525333,552186
13,3,2035,66,535255,567868
13,3,2035,67,544318,583378
13,3,2035,68,519089,566051
13,3,2035,69,494068,548636
13,3,2035,70,452868,518475
13,3,2035,71,428653,501136
13,3,2035,72,404490,483649
13,3,2035,73,378863,458252
13,3,2035,74,353751,433517
13,3,2035,75,323183,395797
13,3,2035,76,299437,372811
13,3,2035,77,276292,350316
13,3,2035,78,260734,341700
13,3,2035,79,245040,332499
13,3,2035,80,241911,343926
13,3,2035,81,224427,331570
13,3,2035,82,206703,317935
13,3,2035,83,176759,282674
13,3,2035,84,150049,249923
13,3,2035,85,122825,213463
13,3,2035,86,102315,186392
13,3,2035,87,84369,161697
13,3,2035,88,66836,135006
13,3,2035,89,52412,111982
13,3,2035,90,38711,87703
13,3,2035,91,29509,71308
13,3,2035,92,22148,57335
13,3,2035,93,17224,47992
13,3,2035,94,13185,39712
13,3,2035,95,10455,33711
13,3,2035,96,7773,27279
13,3,2035,97,5696,21828
13,3,2035,98,3995,17188
13,3,2035,99,2761,13378
13,3,2035,100,2034,12746
13,3,2036,16,436090,384480
13,3,2036,17,399425,350411
13,3,2036,18,416194,363345
13,3,2036,19,430505,374008
13,3,2036,20,441031,381284
13,3,2036,21,447928,385359
13,3,2036,22,450652,385821
13,3,2036,23,449295,382791
13,3,2036,24,443085,375669
13,3,2036,25,432318,364760
13,3,2036,26,545678,466966
13,3,2036,27,528209,453065
13,3,2036,28,510672,438782
13,3,2036,29,493490,424670
13,3,2036,30,476804,410917
13,3,2036,31,463194,399224
13,3,2036,32,447510,386245
13,3,2036,33,432347,373678
13,3,2036,34,413638,358861
13,3,2036,35,395719,344615
13,3,2036,36,347715,301462
13,3,2036,37,332601,289457
13,3,2036,38,318120,277911
13,3,2036,39,347016,308711
13,3,2036,40,378498,342894
13,3,2036,41,450424,420468
13,3,2036,42,491193,466983
13,3,2036,43,535608,518624
13,3,2036,44,571885,559692
13,3,2036,45,610538,603973
13,3,2036,46,693136,696432
13,3,2036,47,739681,751335
13,3,2036,48,789177,810448
13,3,2036,49,749962,769332
13,3,2036,50,712443,730167
13,3,2036,51,626159,639323
13,3,2036,52,594233,606557
13,3,2036,53,563642,575371
13,3,2036,54,540723,548263
13,3,2036,55,518417,522309
13,3,2036,56,485781,480675
13,3,2036,57,465089,457620
13,3,2036,58,444959,435520
13,3,2036,59,447849,442113
13,3,2036,60,450239,448605
13,3,2036,61,459422,468003
13,3,2036,62,460471,474416
13,3,2036,63,460815,480687
13,3,2036,64,471332,495287
13,3,2036,65,481243,509940
13,3,2036,66,516504,548333
13,3,2036,67,525366,563388
13,3,2036,68,533356,578246
13,3,2036,69,507795,560565
13,3,2036,70,482233,542708
13,3,2036,71,440758,512180
13,3,2036,72,416019,494392
13,3,2036,73,391467,476504
13,3,2036,74,365654,450895
13,3,2036,75,340247,425819
13,3,2036,76,309564,387923
13,3,2036,77,285651,364614
13,3,2036,78,262498,341882
13,3,2036,79,246736,332799
13,3,2036,80,230605,322688
13,3,2036,81,226030,332070
13,3,2036,82,208220,318542
13,3,2036,83,190429,303917
13,3,2036,84,161720,268871
13,3,2036,85,136067,236421
13,3,2036,86,110155,200720
13,3,2036,87,90767,174221
13,3,2036,88,74037,150239
13,3,2036,89,58026,124715
13,3,2036,90,44904,102592
13,3,2036,91,32634,79469
13,3,2036,92,24483,63921
13,3,2036,93,18085,50844
13,3,2036,94,13843,42102
13,3,2036,95,10429,34464
13,3,2036,96,8139,28943
13,3,2036,97,5955,23169
13,3,2036,98,4296,18341
13,3,2036,99,2965,14287
13,3,2036,100,2166,13421
13,3,2037,16,413265,366180
13,3,2037,17,436024,384438
13,3,2037,18,399355,350366
13,3,2037,19,416112,363291
13,3,2037,20,430412,373949
13,3,2037,21,440931,381223
13,3,2037,22,447822,385297
13,3,2037,23,450539,385757
13,3,2037,24,449178,382728
13,3,2037,25,442964,375602
13,3,2037,26,432196,364688
13,3,2037,27,545518,466863
13,3,2037,28,528049,452956
13,3,2037,29,510512,438667
13,3,2037,30,493329,424552
13,3,2037,31,476642,410799
13,3,2037,32,463030,399106
13,3,2037,33,447346,386127
13,3,2037,34,432183,373560
13,3,2037,35,413466,358739
13,3,2037,36,395530,344482
13,3,2037,37,347528,301333
13,3,2037,38,332403,289320
13,3,2037,39,317911,277768
13,3,2037,40,346760,308536
13,3,2037,41,378178,342681
13,3,2037,42,449995,420183
13,3,2037,43,490673,466639
13,3,2037,44,534987,518214
13,3,2037,45,571136,559203
13,3,2037,46,609617,603378
13,3,2037,47,691954,695670
13,3,2037,48,738274,750431
13,3,2037,49,787529,809385
